signal_date,code,name,action,action_group,stage,score,signal_price,reason_tags,source_tab,source_report
2026-06-13,5493,三聯,WAIT,WATCH_GROUP,未就緒 NOT_READY,38.00,93.00,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,5508,永信建,WATCH_CLOSELY,WATCH_GROUP,主升 MAIN_RUN,48.00,56.50,MAIN_RUN,watchlist,reports/report_20260613.html
2026-06-13,5515,建國,WATCH_CLOSELY,WATCH_GROUP,築底 BASE_BUILDING,59.00,43.95,BASE_BUILDING,watchlist,reports/report_20260613.html
2026-06-13,5522,遠雄,WAIT,WATCH_GROUP,未就緒 NOT_READY,35.00,77.70,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,5536,ACTER GROUP CORPORATION LTD,BUY,BUY_GROUP,,0.00,1255.00,,market,reports/report_20260613.html
2026-06-13,5607,遠雄港,WATCH_CLOSELY,WATCH_GROUP,築底 BASE_BUILDING,54.00,52.20,BASE_BUILDING;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,5876,上海商銀,WATCH_CLOSELY,WATCH_GROUP,築底 BASE_BUILDING,62.00,42.90,BASE_BUILDING,watchlist,reports/report_20260613.html
2026-06-13,5880,合庫金,TAKE PROFIT,REDUCE_GROUP,,0.00,24.15,,positions,reports/report_20260613.html
2026-06-13,5880,合庫金,WATCH_CLOSELY,WATCH_GROUP,築底 BASE_BUILDING,67.00,24.15,BASE_BUILDING;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,6127,九豪,WAIT,WATCH_GROUP,未就緒 NOT_READY,35.00,79.00,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,6153,聯益嘉,WATCH_CLOSELY,WATCH_GROUP,主升 MAIN_RUN,48.00,24.45,MAIN_RUN,watchlist,reports/report_20260613.html
2026-06-13,6165,浪凡,WAIT,WATCH_GROUP,未就緒 NOT_READY,51.00,48.80,NOT_READY,watchlist,reports/report_20260613.html
2026-06-13,6174,安,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,31.00,55.30,OVERHEATED;追高,watchlist,reports/report_20260613.html
2026-06-13,6175,立敦,WAIT,WATCH_GROUP,未就緒 NOT_READY,35.00,108.00,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,6180,GAMANIA DIGITAL ENTERTAINMENT C,WAIT,WATCH_GROUP,未就緒 NOT_READY,35.00,43.95,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,6182,WAFER WORKS CORPORATION,BUY,BUY_GROUP,,0.00,97.70,,market,reports/report_20260613.html
2026-06-13,6186,SHIN RUENN DEVELOPMENT CO LTD,WAIT,WATCH_GROUP,未就緒 NOT_READY,44.00,41.15,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,6189,豐藝,WAIT,WATCH_GROUP,未就緒 NOT_READY,41.00,55.50,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,6191,精成科,TAKE PROFIT,REDUCE_GROUP,,0.00,103.00,,positions,reports/report_20260613.html
2026-06-13,6197,佳必琪,WAIT,WATCH_GROUP,未就緒 NOT_READY,39.00,331.50,NOT_READY,watchlist,reports/report_20260613.html
2026-06-13,6209,今國光,WAIT,WATCH_GROUP,未就緒 NOT_READY,38.00,86.70,NOT_READY,watchlist,reports/report_20260613.html
2026-06-13,6219,FULL WANG INTERNATIONAL DEVELOP,WAIT,WATCH_GROUP,未就緒 NOT_READY,42.00,12.95,NOT_READY,watchlist,reports/report_20260613.html
2026-06-13,6270,倍微,WAIT,WATCH_GROUP,未就緒 NOT_READY,35.00,35.50,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,6271,同欣電,BUY,BUY_GROUP,,0.00,244.00,,market,reports/report_20260613.html
2026-06-13,6414,樺漢,WAIT,WATCH_GROUP,未就緒 NOT_READY,35.00,381.50,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,6432,今展科,WAIT,WATCH_GROUP,未就緒 NOT_READY,35.00,74.10,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,6442,光聖,REMOVE_FROM_WATCHLIST,REDUCE_GROUP,失敗 FAILED,46.00,1920.00,FAILED;跌破支撐,watchlist,reports/report_20260613.html
2026-06-13,6443,元晶,HOLD,WATCH_GROUP,,0.00,41.20,,positions,reports/report_20260613.html
2026-06-13,6469,大樹,WAIT,WATCH_GROUP,未就緒 NOT_READY,47.00,75.50,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,6570,APLEX TECHNOLOGY INC,WAIT,WATCH_GROUP,未就緒 NOT_READY,31.00,55.90,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,6585,鼎基,WATCH_CLOSELY,WATCH_GROUP,主升 MAIN_RUN,47.00,136.00,MAIN_RUN,watchlist,reports/report_20260613.html
2026-06-13,6642,FUZETEC TECHNOLOGY CO LTD,WAIT,WATCH_GROUP,未就緒 NOT_READY,31.00,86.40,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,6667,信紘科,WATCH_CLOSELY,WATCH_GROUP,築底 BASE_BUILDING,51.00,278.00,BASE_BUILDING;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,6672,騰輝電子-KY,WATCH_CLOSELY,WATCH_GROUP,主升 MAIN_RUN,50.00,235.50,MAIN_RUN;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,6693,廣閎科,WATCH_CLOSELY,WATCH_GROUP,主升 MAIN_RUN,48.00,185.50,MAIN_RUN,watchlist,reports/report_20260613.html
2026-06-13,6788,華景電,WAIT,WATCH_GROUP,未就緒 NOT_READY,42.00,449.00,NOT_READY,watchlist,reports/report_20260613.html
2026-06-13,6831,邁科,WAIT,WATCH_GROUP,未就緒 NOT_READY,31.00,747.00,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,6841,長佳智能,WATCH_CLOSELY,WATCH_GROUP,築底 BASE_BUILDING,60.00,60.80,BASE_BUILDING,watchlist,reports/report_20260613.html
2026-06-13,6885,全福生技,WAIT,WATCH_GROUP,未就緒 NOT_READY,34.00,23.00,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,6901,鑽石投資,WATCH_CLOSELY,WATCH_GROUP,主升 MAIN_RUN,45.00,16.00,MAIN_RUN;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,7749,意騰-KY,WAIT,WATCH_GROUP,未就緒 NOT_READY,31.00,498.50,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,7772,耀穎,STOP LOSS,REDUCE_GROUP,,0.00,148.00,,positions,reports/report_20260613.html
2026-06-13,7780,大研生醫*,WAIT,WATCH_GROUP,未就緒 NOT_READY,53.00,19.35,NOT_READY,watchlist,reports/report_20260613.html
2026-06-13,8021,尖點,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,31.00,506.00,OVERHEATED;追高,watchlist,reports/report_20260613.html
2026-06-13,8044,網家,WAIT,WATCH_GROUP,未就緒 NOT_READY,38.00,29.20,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,8121,越峰,WATCH_CLOSELY,WATCH_GROUP,主升 MAIN_RUN,38.00,48.80,MAIN_RUN;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,8182,加高,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,31.00,57.00,OVERHEATED;追高,watchlist,reports/report_20260613.html
2026-06-13,8358,金居,TAKE PROFIT,REDUCE_GROUP,,0.00,624.00,,positions,reports/report_20260613.html
2026-06-13,8404,百和興業-KY,WATCH_CLOSELY,WATCH_GROUP,築底 BASE_BUILDING,52.00,16.80,BASE_BUILDING;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,8422,可寧衛*,WAIT,WATCH_GROUP,未就緒 NOT_READY,35.00,28.75,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,8476,台境*,WATCH_CLOSELY,WATCH_GROUP,主升 MAIN_RUN,44.00,19.70,MAIN_RUN,watchlist,reports/report_20260613.html
2026-06-13,8926,台汽電,PULLBACK_BUY,BUY_GROUP,主升 MAIN_RUN,45.00,72.40,MAIN_RUN;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,8932,智通*,WAIT,WATCH_GROUP,未就緒 NOT_READY,47.00,103.00,NOT_READY,watchlist,reports/report_20260613.html
2026-06-13,8996,高力,WAIT,WATCH_GROUP,未就緒 NOT_READY,35.00,1255.00,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,9904,寶成,WAIT,WATCH_GROUP,未就緒 NOT_READY,45.00,26.65,NOT_READY,watchlist,reports/report_20260613.html
2026-06-13,9910,豐泰,WATCH_CLOSELY,WATCH_GROUP,主升 MAIN_RUN,32.00,79.10,MAIN_RUN;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,9917,中保科,PREPARE_ENTRY,BUY_GROUP,突破前 PRE_BREAKOUT,72.00,119.00,PRE_BREAKOUT,watchlist,reports/report_20260613.html
2026-06-13,9939,宏全,WAIT,WATCH_GROUP,未就緒 NOT_READY,58.00,133.50,NOT_READY,watchlist,reports/report_20260613.html
2026-06-13,9945,潤泰新,WATCH_CLOSELY,WATCH_GROUP,主升 MAIN_RUN,48.00,27.05,MAIN_RUN,watchlist,reports/report_20260613.html
2026-06-13,9946,三發地產,WAIT,WATCH_GROUP,未就緒 NOT_READY,41.00,19.30,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,9958,世紀鋼,WATCH_CLOSELY,WATCH_GROUP,築底 BASE_BUILDING,76.00,110.00,BASE_BUILDING;上影;收弱,watchlist,reports/report_20260613.html
